0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26
1.0714742,0.33873603,-0.28104547,-0.59382135,-2.0257008,0.70174104,-0.16729827,-0.85523117,0.02259024,-0.29738998,-0.3630874,0.34254068,0.11979823,-0.6544215,-1.0409753,0.008565369,-0.67498624,0.894355,-1.4285991,-0.46247315,1.2976737,1.6194001,0.36799988,0.45888558,-0.51684654,0.36799988,-0.36799988
-0.77400285,-0.74122715,0.0024111795,-0.59382135,-1.2158315,-0.7793975,-1.7729962,0.8088225,-0.068749726,-0.6628176,2.677063,-0.6197389,-0.8545181,0.26168275,0.0028308118,-0.3371852,-0.67498624,-1.1181242,0.00011255403,-0.46247315,-0.77060974,0.6053281,0.36799988,0.45888558,-0.51684654,0.36799988,-0.36799988
2.027506,1.4186991,-0.28104547,-0.86369854,0.25665802,-1.2648873,1.1230599,0.8526959,-0.47977957,0.34118554,1.0556495,-0.5158738,-0.36496016,1.025103,0.9710523,-0.38604125,-0.67498624,-1.1181242,-1.4285991,2.1622877,-0.77060974,0.6053281,0.36799988,0.45888558,-0.51684654,0.36799988,-0.36799988
0.5378954,0.33873603,6.0681844,4.263968,0.7352171,0.11531478,-0.32174385,-1.5446696,2.0777395,-0.8252298,-0.68831277,-0.5097641,-0.33616263,-0.9597896,-0.43352127,-0.7393082,-0.67498624,-1.1181242,0.72923297,-0.46247315,-0.77060974,-0.40874407,0.36799988,0.45888558,-0.51684654,0.36799988,-0.36799988
2.6545715,2.4986625,-1.0280137,0.48568743,0.6984049,-1.8000937,0.43669492,1.2882956,-0.4341096,-0.050080385,-0.53394854,-1.1726677,-0.4993486,-0.3621406,-0.96930444,-0.5551584,1.4815117,0.894355,0.72923297,2.1622877,1.2976737,0.6053281,0.36799988,-1.0423113,-0.51684654,0.36799988,-0.36799988
-0.84499973,-0.74122715,-1.0280137,-0.59382135,0.9929028,-1.5488787,1.1932329,1.2945633,-0.6624595,1.016673,1.2818933,1.5522636,-0.7537268,-0.86817914,0.3417474,-0.67917764,-0.67498624,0.894355,0.72923297,2.1622877,-0.77060974,-0.40874407,0.36799988,0.45888558,-0.51684654,0.36799988,-0.36799988
-0.652735,-0.74122715,4.2007637,2.6447048,0.9929028,1.3696979,0.73560345,0.50170904,-0.16008969,0.6918484,-0.007224815,1.0818158,-0.32656345,-0.92925274,0.04282758,0.5046423,-0.67498624,0.894355,0.72923297,-0.46247315,-0.77060974,-1.4228162,0.36799988,-1.0423113,-0.51684654,0.36799988,-0.36799988
-1.0019865,-0.74122715,0.4659227,1.0254418,-0.00093638623,0.14766823,-1.0142865,-0.6139277,-0.023079742,-1.0799218,-0.57165587,-0.14929108,-0.68653256,0.15262271,-0.49819982,0.18519881,-0.67498624,-1.1181242,0.72923297,-0.46247315,1.2976737,-1.4228162,0.36799988,-1.0423113,-0.51684654,0.36799988,-0.36799988
-1.0319728,-0.74122715,3.4537954,3.4543364,-0.1482766,0.37916663,1.256061,-0.031038852,0.9816599,0.30427366,-0.13684364,-1.2337649,-1.2624831,-0.45375103,-0.96580833,-1.1038495,-0.67498624,0.894355,0.72923297,-0.46247315,1.2976737,0.6053281,0.36799988,-1.0423113,2.548084,0.36799988,-0.36799988
-0.3224453,0.33873603,7.5621204,5.343477,-0.00093638623,-0.009446862,-0.8196079,-0.86776644,-0.47977957,-0.71080303,-0.7684408,0.4464058,-0.8545181,-0.47556302,-0.6931095,-0.6603868,-0.67498624,-1.1181242,0.72923297,-0.46247315,-0.77060974,-1.4228162,0.36799988,-1.0423113,-0.51684654,0.36799988,-0.36799988
-0.28231665,0.33873603,0.0024111795,-0.59382135,0.18303354,0.5238563,-1.3326787,-0.037306476,0.47929007,-0.27893403,-0.66474575,-0.95271814,0.047804408,0.73282206,-0.17131089,-0.5889818,-0.67498624,-1.1181242,-1.4285991,-0.46247315,1.2976737,-1.4228162,0.36799988,0.45888558,-0.51684654,0.36799988,-0.36799988
0.07046272,0.33873603,-1.0280137,0.21581024,0.8088416,-0.15493163,1.3766648,0.103715025,-0.6624595,1.0240552,-0.120346695,-0.2928693,1.1997055,-0.6936831,0.457994,0.40317202,-0.67498624,0.894355,0.72923297,2.1622877,-0.77060974,-0.40874407,0.36799988,0.45888558,-0.51684654,0.36799988,-0.36799988
-1.2700988,-1.8211904,0.4659227,-0.32394415,-0.00093638623,-0.7140964,0.42078325,-0.41963142,-0.84513944,0.1381702,-0.10738481,0.9199084,0.4845669,0.93785495,0.41516632,0.85790914,-0.67498624,-1.1181242,0.00011255403,-0.46247315,-0.77060974,-1.4228162,-2.7173922,-1.0423113,-0.51684654,-2.7173922,2.7173922
-0.9614169,-0.74122715,0.4659227,1.0254418,-0.7004602,-0.8735143,0.8393407,0.10998265,0.02259024,-1.1094513,0.39695022,-1.0229799,-0.062586114,-0.6544215,2.071462,-0.9234579,-0.67498624,0.894355,0.72923297,-0.46247315,1.2976737,0.6053281,0.36799988,-1.0423113,-0.51684654,0.36799988,-0.36799988
-0.16766335,0.33873603,-0.28104547,-0.86369854,1.0297151,0.24219103,1.9017743,0.78688586,-0.7994695,-0.71080303,0.42876574,0.98100555,-0.3409622,1.2475854,-0.23598945,0.9706539,-0.67498624,0.894355,-1.4285991,-0.46247315,-0.77060974,-1.4228162,0.36799988,-1.0423113,-0.51684654,0.36799988,-0.36799988
-0.52661633,0.33873603,3.0803115,2.3748276,-0.7004602,0.16775697,-0.21101938,-1.6512192,2.6257792,-0.9581126,-0.9216267,-0.43339267,-1.0081049,-0.81146795,-0.7621583,-0.85956925,-0.67498624,0.894355,0.72923297,-0.46247315,1.2976737,0.6053281,0.36799988,-1.0423113,-0.51684654,0.36799988,-0.36799988
0.72751427,0.33873603,0.4659227,-0.32394415,0.25665802,-1.9046736,0.33251098,1.4293171,-0.8908094,1.4743803,-0.1450921,0.6846845,-0.7345284,1.1036261,-0.35223603,0.46330252,-0.67498624,-1.1181242,0.72923297,2.1622877,1.2976737,-1.4228162,-2.7173922,0.45888558,-0.51684654,-2.7173922,2.7173922
0.39149195,0.33873603,-0.28104547,-0.86369854,-0.22190107,0.6410149,-1.4467258,0.1820603,-0.29709965,-0.533626,-0.4927062,1.0023896,0.5949574,0.53215164,0.49732557,-0.50630236,-0.67498624,0.894355,-1.4285991,-0.46247315,1.2976737,0.6053281,0.36799988,1.9600825,1.0156188,0.36799988,-0.36799988
-0.114746444,1.4186991,1.586375,1.0254418,-0.7004602,-0.52883404,0.67143,-0.4666386,-0.47977957,-0.03900682,-0.51862997,0.052329395,-0.1873754,-0.04368533,0.7962454,-0.498786,-0.67498624,0.894355,0.72923297,-0.46247315,1.2976737,0.6053281,-2.7173922,1.9600825,2.548084,-2.7173922,2.7173922
-1.1585324,-0.74122715,0.83940685,-0.054066952,-0.00093638623,0.22781172,-0.4630403,-1.3065,0.61630005,-0.5114789,-0.48681444,-0.71138453,-0.67693335,-0.31851658,-0.37321287,-0.65662867,-0.67498624,-1.1181242,0.00011255403,-0.46247315,-0.77060974,-1.4228162,0.36799988,-1.0423113,-0.51684654,0.36799988,-0.36799988
-0.83441633,-0.74122715,-1.0280137,-0.86369854,-1.3630805,0.43715754,0.06191086,-1.2720281,2.7627892,-0.74033254,-0.37369257,-1.2429295,1.007722,-0.99468875,-1.2061678,-0.8219876,-0.67498624,-1.1181242,-1.4285991,2.1622877,1.2976737,1.6194001,0.36799988,0.45888558,-0.51684654,0.36799988,-0.36799988
1.0670644,0.33873603,3.8272796,2.6447048,0.6984049,-0.9897774,0.29650733,-0.05297553,-0.34276962,-0.10175701,-0.81675327,0.06454881,1.3916891,-0.6326095,0.41953647,-0.9647977,-0.67498624,0.894355,0.72923297,2.1622877,-0.77060974,-0.40874407,0.36799988,0.45888558,-0.51684654,0.36799988,-0.36799988
-0.72725964,-0.74122715,0.0024111795,-0.054066952,0.9929028,1.0724925,-0.58221924,-0.112517945,-0.4341096,-0.2567869,-0.08970952,-0.24399161,-0.5953404,-0.27925497,-0.48071912,0.27539462,1.4815117,0.894355,0.72923297,-0.46247315,-0.77060974,0.6053281,0.36799988,-1.0423113,1.0156188,0.36799988,-0.36799988
0.25302604,0.33873603,-1.0280137,-1.4034529,1.2137762,-0.670544,2.6943507,2.043544,-1.0278194,1.5039097,-0.10856316,2.5634208,2.092429,3.319726,0.1520819,2.5415642,1.4815117,-1.1181242,-1.4285991,-0.46247315,-0.77060974,-1.4228162,0.36799988,0.45888558,-0.51684654,0.36799988,-0.36799988
-0.97993785,-0.74122715,3.0803115,1.5651962,0.84565383,-0.7140964,0.42078325,-0.41963142,-0.84513944,0.1381702,-0.10738481,0.9199084,0.4845669,0.93785495,0.41516632,0.85790914,-0.67498624,-1.1181242,0.72923297,-0.46247315,-0.77060974,-1.4228162,0.36799988,-1.0423113,-0.51684654,0.36799988,-0.36799988
-1.3926897,-0.74122715,-0.28104547,-0.054066952,-2.1729498,-0.07761007,0.21750961,-1.4161834,1.8950596,-0.3785961,-0.5492672,-0.17067508,0.06700276,-0.7678439,-0.81809646,0.061179586,-0.67498624,-1.1181242,-1.4285991,-0.46247315,1.2976737,1.6194001,0.36799988,0.45888558,-0.51684654,0.36799988,-0.36799988
-0.56454015,-0.74122715,0.0024111795,-0.00016787085,-0.00093638623,-1.9046736,0.33251098,1.4293171,-0.8908094,1.4743803,-0.1450921,0.6846845,-0.7345284,1.1036261,-0.35223603,0.46330252,-0.67498624,-1.1181242,-1.4285991,2.1622877,-0.77060974,-1.4228162,0.36799988,-1.0423113,-0.51684654,0.36799988,-0.36799988
-1.1285461,-0.74122715,0.4659227,0.48568743,1.0665272,-0.92067844,0.052962616,-0.22846895,-0.5254496,-0.5004053,-0.40079468,-0.01793229,0.16299452,-0.48428783,-0.44575775,-0.14176096,-0.67498624,0.894355,0.72923297,-0.46247315,-0.77060974,-0.40874407,0.36799988,0.45888558,-0.51684654,0.36799988,-0.36799988
2.4164455,1.4186991,-0.28104547,-0.86369854,-0.00093638623,-0.52006245,-1.1151693,-0.16892654,-0.70812947,2.0760438,-0.19458292,2.135741,0.85893476,-0.4014022,0.7088419,0.5534983,-0.67498624,-1.1181242,0.72923297,-0.46247315,-0.77060974,-1.4228162,0.36799988,-1.0423113,2.548084,0.36799988,-0.36799988
2.2135973,1.4186991,-0.6545296,-0.86369854,-2.1729498,-0.03932622,0.4124116,-1.2030842,0.11393021,-0.72187656,0.31328717,-0.08208426,-0.28336716,-0.23999338,-0.4396395,-0.284571,1.4815117,0.894355,-1.4285991,-0.46247315,1.2976737,1.6194001,0.36799988,0.45888558,-0.51684654,0.36799988,-0.36799988
1.3104821,1.4186991,0.0024111795,-0.00016787085,0.3302825,-0.548248,-0.84954625,-0.4133638,-0.47977957,-0.69603825,0.15538788,-1.23071,-0.8497185,-0.88999116,0.09526966,-0.6829358,1.4815117,0.894355,-1.4285991,2.1622877,1.2976737,0.6053281,-2.7173922,0.45888558,2.548084,-2.7173922,2.7173922
-0.2999556,-0.74122715,0.0024111795,-0.00016787085,0.44071922,-1.9046736,0.33251098,1.4293171,-0.8908094,1.4743803,-0.1450921,0.6846845,-0.7345284,1.1036261,-0.35223603,0.46330252,1.4815117,-1.1181242,0.72923297,2.1622877,-0.77060974,-1.4228162,0.36799988,0.45888558,-0.51684654,0.36799988,-0.36799988
-0.9340765,-0.74122715,0.09243862,-0.054066952,1.0297151,-0.07669128,-0.5913476,-1.140408,-0.6624595,0.29689127,-0.87684923,0.9199084,0.8157385,-0.53227425,-0.39506373,0.34304148,-0.67498624,-1.1181242,0.72923297,-0.46247315,-0.77060974,0.6053281,0.36799988,0.45888558,1.0156188,0.36799988,-0.36799988
0.75529563,1.4186991,-1.0280137,0.21581024,1.2505884,-0.943679,-0.016340757,-0.19713084,-0.068749726,-0.51886123,-0.69420457,-0.71749425,0.5709595,-0.25744298,-0.45275003,0.023598002,1.4815117,0.894355,0.72923297,2.1622877,-0.77060974,-0.40874407,0.36799988,0.45888558,-0.51684654,0.36799988,-0.36799988
-0.43224788,0.33873603,-0.6545296,0.48568743,-0.88452137,-0.52033526,0.049555343,-0.8834355,0.29661015,-0.12021296,-0.61761165,-0.7785914,-0.3121647,-0.5060998,-0.8338291,-0.46872073,-0.67498624,0.894355,0.72923297,-0.46247315,-0.77060974,0.6053281,0.36799988,1.9600825,-0.51684654,0.36799988,-0.36799988
-0.4763453,-0.74122715,-1.0280137,-0.32394415,-1.3262682,0.36014366,-0.32380152,-1.3127676,1.1186699,-0.33430186,-0.378406,-0.26843047,-0.35056138,-0.23563097,-1.0042658,-0.16055176,-0.67498624,-1.1181242,0.72923297,-0.46247315,-0.77060974,0.6053281,0.36799988,-1.0423113,2.548084,0.36799988,-0.36799988
-0.2690874,-0.74122715,-0.6545296,-0.86369854,0.5143437,1.9426817,0.824659,1.4136481,-0.4341096,1.252909,2.966938,0.46168005,-0.6673342,0.78953326,2.130022,0.33928332,1.4815117,0.894355,-1.4285991,-0.46247315,-0.77060974,0.6053281,0.36799988,0.45888558,2.548084,0.36799988,-0.36799988
0.008726332,0.33873603,0.0024111795,-0.00016787085,-0.00093638623,-1.3390232,0.34649965,0.5205119,-0.5254496,-1.1057601,-0.33127186,0.55027086,-0.9121132,0.31839398,0.5969655,-0.11545386,-0.67498624,-1.1181242,0.00011255403,-0.46247315,-0.77060974,0.6053281,0.36799988,-1.0423113,2.548084,0.36799988,-0.36799988
-0.28231665,0.33873603,0.0024111795,-1.4034529,0.6247804,-0.6132594,-2.3579319,1.397979,-0.7994695,0.46668592,3.150761,-0.08513912,1.065317,0.9509421,2.7942884,1.613299,1.4815117,-1.1181242,-1.4285991,-0.46247315,-0.77060974,0.6053281,0.36799988,-1.0423113,-0.51684654,0.36799988,-0.36799988
-1.0443201,-0.74122715,0.09243862,-0.32394415,-0.9949581,-0.17920734,0.20282777,-1.3190352,1.4840297,-1.0725394,-0.6965613,-0.8732919,-0.99370617,-0.6238847,-0.75953615,-0.5288513,-0.67498624,-1.1181242,0.72923297,-0.46247315,1.2976737,0.6053281,0.36799988,0.45888558,2.548084,0.36799988,-0.36799988
0.22039394,0.33873603,0.09243862,1.5651962,-0.4427745,1.0135204,-1.4559948,0.52991337,-0.5254496,1.6183366,0.7045003,-0.18594936,-0.91691273,-0.17891976,0.04632372,-0.7731316,-0.67498624,0.894355,0.72923297,-0.46247315,1.2976737,0.6053281,-2.7173922,-1.0423113,2.548084,-2.7173922,2.7173922
-0.9614169,-0.74122715,-1.0280137,1.0254418,-0.40596226,0.25064945,-0.3318817,-1.43812,1.8037195,-0.8363034,-0.49152786,-1.019925,-0.72012967,-0.8507295,-0.87053853,-1.0512353,-0.67498624,0.894355,0.72923297,-0.46247315,1.2976737,0.6053281,0.36799988,1.9600825,-0.51684654,0.36799988,-0.36799988
-1.131192,-1.8211904,-0.6545296,-0.86369854,-2.8723822,0.35807136,-0.015231929,-1.422451,1.5753696,-0.28262523,-0.6270384,-1.0290896,-0.5953404,-0.59334785,-1.0042658,0.0048072105,-0.67498624,-1.1181242,-1.4285991,-0.46247315,-0.77060974,1.6194001,0.36799988,0.45888558,-0.51684654,0.36799988,-0.36799988
-0.44988683,0.33873603,0.0024111795,-0.86369854,0.7352171,2.822431,0.4858002,2.6953769,-0.7994695,0.5331273,0.0023570717,1.7172258,-0.739328,-0.7111327,0.0028308118,0.4670607,-0.67498624,-1.1181242,-1.4285991,2.1622877,-0.77060974,0.6053281,0.36799988,-1.0423113,-0.51684654,0.36799988,-0.36799988
1.1508495,1.4186991,0.0024111795,-0.32394415,-3.2773168,0.012545021,0.04670407,-1.6919588,3.8588688,-0.73295015,-0.64235705,-1.1085157,0.46056896,-0.99468875,-1.2219005,-0.29584545,-0.67498624,-1.1181242,-1.4285991,-0.46247315,-0.77060974,-1.4228162,0.36799988,-1.0423113,-0.51684654,0.36799988,-0.36799988
0.1410186,0.33873603,0.0024111795,-0.86369854,1.2505884,-0.670544,2.6943507,2.043544,-1.0278194,1.5039097,-0.10856316,2.5634208,2.092429,3.319726,0.1520819,2.5415642,1.4815117,-1.1181242,0.72923297,-0.46247315,-0.77060974,-1.4228162,0.36799988,-1.0423113,-0.51684654,0.36799988,-0.36799988
0.9524111,0.33873603,0.83940685,0.21581024,0.072596826,0.5349157,0.4543744,-0.85523117,0.9816599,-1.0540835,-0.31477493,-0.9832667,-0.576142,-0.7024079,-0.9780448,-0.8933926,1.4815117,0.894355,0.72923297,-0.46247315,-0.77060974,0.6053281,0.36799988,0.45888558,1.0156188,0.36799988,-0.36799988
0.1410186,-0.74122715,0.0024111795,-0.86369854,1.0297151,-1.6051272,1.5342768,1.6361487,-1.0278194,2.6223397,2.7041652,3.2141051,5.4521403,3.158317,0.9553197,4.728812,1.4815117,-1.1181242,0.72923297,-0.46247315,-0.77060974,-0.40874407,0.36799988,0.45888558,-0.51684654,0.36799988,-0.36799988
0.18511601,0.33873603,-0.6545296,0.21581024,0.84565383,-0.8683991,-1.7643299,0.8777664,-0.6167895,0.6807748,2.6853116,0.6938491,1.3340939,-0.8376423,0.0028308118,-0.28832915,-0.67498624,0.894355,0.72923297,2.1622877,-0.77060974,0.6053281,0.36799988,0.45888558,-0.51684654,0.36799988,-0.36799988
0.44970053,0.33873603,0.4659227,0.48568743,-0.00093638623,0.2744747,-1.5333815,0.106848836,-0.34276962,0.5552744,-0.7307335,-0.39367956,1.3004968,-0.94670236,0.44226137,-0.55140024,1.4815117,-1.1181242,-1.4285991,2.1622877,-0.77060974,-1.4228162,0.36799988,-1.0423113,-0.51684654,0.36799988,-0.36799988
0.17541458,0.33873603,0.4659227,-0.054066952,-0.00093638623,-0.6983849,-1.5908774,0.52991337,-0.5254496,0.861643,2.2446077,-0.51281893,-0.6673342,0.31839398,2.406217,0.5196749,-0.67498624,-1.1181242,0.72923297,-0.46247315,-0.77060974,-1.4228162,0.36799988,-1.0423113,-0.51684654,0.36799988,-0.36799988
-0.5804152,0.33873603,-1.0280137,1.0254418,-0.7740846,0.23595718,-0.58337355,-1.1529433,0.29661015,-0.52255243,-0.6517838,-0.37229556,-0.63853663,-0.3054294,-0.16694072,-0.44241363,-0.67498624,0.894355,0.72923297,-0.46247315,1.2976737,0.6053281,0.36799988,1.9600825,-0.51684654,0.36799988,-0.36799988
1.7726232,0.33873603,0.0024111795,-0.59382135,0.6984049,-1.362598,1.0465597,0.92790735,0.57063,0.8173488,0.81173044,-0.55864173,-0.028988997,-0.87690395,0.44663155,-0.23571493,-0.67498624,-1.1181242,0.72923297,-0.46247315,-0.77060974,-1.4228162,0.36799988,-1.0423113,-0.51684654,0.36799988,-0.36799988
0.1410186,-0.74122715,-0.6545296,-0.054066952,1.2505884,-0.66074497,-1.5751954,0.47977236,-0.84513944,0.2858177,2.0372174,0.08287795,0.009407707,1.155975,2.232284,0.30921805,-0.67498624,0.894355,0.72923297,2.1622877,-0.77060974,-0.40874407,0.36799988,0.45888558,-0.51684654,0.36799988,-0.36799988
0.052823752,0.33873603,-1.0280137,-1.4034529,-0.1482766,0.38852164,0.97210073,-0.39142713,-0.023079742,-0.2567869,-0.41022152,0.15008478,0.4509698,-0.3752278,-0.89064133,-0.72803366,-0.67498624,-1.1181242,0.00011255403,-0.46247315,-0.77060974,-1.4228162,-2.7173922,-1.0423113,-0.51684654,-2.7173922,2.7173922
-1.4023911,-1.8211904,1.212891,1.0254418,-0.00093638623,0.21343242,-0.36134487,-1.43812,2.0777395,-0.8621417,-0.41139987,-0.36618584,-0.28816673,-0.3970398,-0.68873936,-0.26578018,-0.67498624,-1.1181242,0.72923297,-0.46247315,-0.77060974,-1.4228162,0.36799988,-1.0423113,-0.51684654,0.36799988,-0.36799988
0.5378954,0.33873603,0.4659227,-0.32394415,0.40390697,-1.9046736,0.33251098,1.4293171,-0.8908094,1.4743803,-0.1450921,0.6846845,-0.7345284,1.1036261,-0.35223603,0.46330252,1.4815117,-1.1181242,0.72923297,2.1622877,1.2976737,-1.4228162,-2.7173922,-1.0423113,-0.51684654,-2.7173922,2.7173922
-0.32641405,-0.74122715,-0.6545296,-0.59382135,0.14622131,-0.68871903,0.6812832,-0.26294088,-0.9364794,1.1347909,-0.13566528,0.009561412,1.0221207,1.5834903,1.1039056,1.1284965,1.4815117,-1.1181242,-1.4285991,-0.46247315,1.2976737,0.6053281,-2.7173922,-1.0423113,-0.51684654,-2.7173922,2.7173922
0.008726332,0.33873603,2.3333433,1.0254418,-0.00093638623,1.4980545,0.62804705,0.6333291,-0.57111955,0.42977405,0.19073847,-0.20122364,-0.19697458,0.10027391,0.7184563,-0.051565167,-0.67498624,-1.1181242,0.72923297,-0.46247315,-0.77060974,-1.4228162,0.36799988,-1.0423113,-0.51684654,0.36799988,-0.36799988
-0.25585818,0.33873603,0.0024111795,-0.59382135,0.66159266,1.151511,0.906645,0.31681418,-0.84513944,0.5294361,0.01516389,0.08898766,1.2668997,0.28785715,-0.7857572,1.7034948,1.4815117,-1.1181242,0.72923297,2.1622877,-0.77060974,-1.4228162,0.36799988,0.45888558,-0.51684654,0.36799988,-0.36799988
-0.12312496,0.33873603,0.0024111795,-1.1335757,0.77202934,1.8660591,1.0585006,1.4261833,-0.98214936,1.2049235,1.9676946,0.31199214,0.9069306,1.2257733,1.6746501,2.1544738,-0.67498624,-1.1181242,0.72923297,-0.46247315,-0.77060974,0.6053281,0.36799988,-1.0423113,1.0156188,0.36799988,-0.36799988
0.09692117,0.33873603,1.212891,0.48568743,0.84565383,0.6718786,-0.5153136,-0.742414,0.3879501,-0.6222145,-0.7307335,-0.22566248,-0.49454904,-0.8289175,-1.0689443,-0.7881642,1.4815117,0.894355,0.72923297,-0.46247315,1.2976737,-0.40874407,0.36799988,0.45888558,-0.51684654,0.36799988,-0.36799988
-0.9173195,-0.74122715,-0.28104547,-0.86369854,0.5511559,0.47818086,-1.5717105,0.2384689,-0.8908094,1.5555863,0.032839183,1.182626,1.0317199,0.4579908,0.5751146,0.45578623,1.4815117,0.894355,0.72923297,-0.46247315,-0.77060974,0.6053281,0.36799988,0.45888558,-0.51684654,0.36799988,-0.36799988
0.09692117,0.33873603,1.212891,0.48568743,1.0665272,1.4304929,-1.0663793,0.7116744,-0.6167895,-0.70711184,-0.58461773,-1.2612586,-0.7489272,-0.98596394,-0.2604624,0.7789878,1.4815117,-1.1181242,0.72923297,-0.46247315,-0.77060974,0.6053281,0.36799988,0.45888558,1.0156188,0.36799988,-0.36799988
-0.87322205,-0.74122715,-1.0280137,-1.1335757,0.9192783,2.0618916,0.9717653,1.6706206,-0.7994695,-0.45241988,2.1597662,0.15924935,-0.13937952,1.0949013,2.5853941,2.0793107,1.4815117,0.894355,0.72923297,2.1622877,-0.77060974,-1.4228162,0.36799988,0.45888558,-0.51684654,0.36799988,-0.36799988
-1.0019865,-0.74122715,0.0024111795,1.0254418,-0.00093638623,-0.17366914,-1.0338193,-0.526181,-0.29709965,1.2049235,-0.53159183,-0.051535703,0.31178173,0.4230916,-0.7184565,0.84287655,-0.67498624,-1.1181242,-1.4285991,-0.46247315,1.2976737,-1.4228162,0.36799988,-1.0423113,-0.51684654,0.36799988,-0.36799988
-1.3582937,-1.8211904,0.09243862,0.48568743,1.1769639,-0.06410727,-1.0768657,-0.51364577,0.66197,0.17139089,-0.7248417,-1.1176803,-0.65293545,-0.9685144,-1.0401013,-0.021499898,-0.67498624,0.894355,0.72923297,-0.46247315,-0.77060974,-0.40874407,0.36799988,0.45888558,1.0156188,0.36799988,-0.36799988
2.204778,2.4986625,0.09243862,-0.32394415,-2.83557,-0.003724955,-0.0056096725,-1.7201631,2.7171192,-0.75509727,-0.59168786,-1.0962964,0.043004822,-0.87690395,-1.2122861,-1.0512353,-0.67498624,-1.1181242,0.72923297,-0.46247315,-0.77060974,-1.4228162,0.36799988,-1.0423113,2.548084,0.36799988,-0.36799988
-1.4328183,-1.8211904,-0.28104547,1.0254418,-0.73727244,0.22781172,-0.36166167,-1.4255848,2.1234095,-0.9359655,-0.49152786,-0.50365436,-0.24017087,-0.38395262,-0.7228267,-0.46120444,-0.67498624,-1.1181242,0.72923297,-0.46247315,-0.77060974,0.6053281,0.36799988,1.9600825,-0.51684654,0.36799988,-0.36799988
0.3615057,0.33873603,-1.0280137,-0.054066952,0.9929028,0.87548536,-0.415923,-0.4948429,0.8446499,-0.8658329,-0.822645,-1.2337649,-1.0848984,-0.53663665,-0.69223547,-0.4536881,1.4815117,-1.1181242,0.72923297,2.1622877,-0.77060974,-1.4228162,0.36799988,-1.0423113,-0.51684654,0.36799988,-0.36799988
0.8377578,1.4186991,-0.28104547,1.0254418,-0.3323378,0.09816006,-1.5180007,0.06297548,-0.3884396,-0.60744977,-0.6553189,0.073713385,-0.40335685,-0.17019495,0.69660544,0.38062304,-0.67498624,-1.1181242,0.72923297,-0.46247315,1.2976737,0.6053281,0.36799988,1.9600825,2.548084,0.36799988,-0.36799988
0.6569584,2.4986625,0.09243862,-0.59382135,-0.037839886,-0.7807551,0.6868419,-0.13758843,-0.6167895,-0.046389196,-0.4278968,0.0029849303,-0.68653256,0.23114595,1.3565016,-0.013983581,-0.67498624,-1.1181242,0.00011255403,-0.46247315,-0.77060974,0.6053281,0.36799988,1.9600825,-0.51684654,0.36799988,-0.36799988
-0.91290975,-0.74122715,-0.6545296,-0.59382135,1.0297151,-0.6582074,-0.92716426,-0.20966609,-0.75379944,1.4337771,0.5348175,0.11953622,0.37417638,0.0740995,0.6791248,0.5760473,1.4815117,0.894355,0.72923297,2.1622877,-0.77060974,0.6053281,0.36799988,0.45888558,-0.51684654,0.36799988,-0.36799988
-0.9834656,-0.74122715,-0.28104547,-0.86369854,-0.8477091,-0.4197287,-0.56993294,-0.8238931,-0.023079742,-1.0208628,-0.34894717,-0.78164625,-0.7249292,-0.7067703,-0.6179426,-0.59649813,-0.67498624,0.894355,-1.4285991,-0.46247315,1.2976737,1.6194001,-2.7173922,0.45888558,-0.51684654,-2.7173922,2.7173922
1.9080023,0.33873603,-0.6545296,-0.59382135,-1.915264,-0.6548241,0.21888931,-0.6139277,0.25094014,-0.12759534,-0.60700643,0.46168005,-0.22097251,-0.7896559,-0.21326455,-0.63032156,-0.67498624,0.894355,0.72923297,2.1622877,-0.77060974,1.6194001,0.36799988,0.45888558,-0.51684654,0.36799988,-0.36799988
-0.98787534,-0.74122715,0.0024111795,-0.86369854,-0.59002346,-0.64166594,-0.53346735,-0.54498386,-0.5254496,0.13078782,-0.63764364,-0.7083297,-0.8497185,-0.66750866,0.15557805,-0.22444046,-0.67498624,-1.1181242,-1.4285991,-0.46247315,-0.77060974,0.6053281,0.36799988,1.9600825,1.0156188,0.36799988,-0.36799988
-1.0055144,-0.74122715,-0.28104547,0.75556463,-0.7004602,-0.7140964,0.42078325,-0.41963142,-0.84513944,0.1381702,-0.10738481,0.9199084,0.4845669,0.93785495,0.41516632,0.85790914,-0.67498624,-1.1181242,0.72923297,-0.46247315,1.2976737,-1.4228162,-2.7173922,1.9600825,-0.51684654,-2.7173922,2.7173922
-0.87322205,-0.74122715,-0.28104547,-0.59382135,-1.9520763,-0.15260556,-0.41425183,-1.2876971,0.57063,-0.73295015,-0.6258601,-0.64417773,0.28298423,-0.7547567,-0.4667346,-0.74682444,1.4815117,-1.1181242,-1.4285991,-0.46247315,1.2976737,-1.4228162,0.36799988,-1.0423113,-0.51684654,0.36799988,-0.36799988
-0.17824672,-0.74122715,-1.0280137,-0.054066952,0.7352171,0.5628931,-0.23091881,-1.0620627,1.3926897,-0.5114789,-0.88391936,-0.74498796,-0.48494986,-0.0008385242,-1.084677,-0.7806479,1.4815117,0.894355,0.72923297,2.1622877,-0.77060974,-0.40874407,0.36799988,0.45888558,1.0156188,0.36799988,-0.36799988
